productType|productAvgSales|productCaseCost|productCurrentStock|productNoOfOrders|productOnOrder|productOnOrderCases|productOrderPackSize|productPackSize|productProductId|productProductName|productSellingPrice|productShelfLifeDays|productSupplierId|supplierListId1|supplierListType1|supplierListId2|supplierListType2|supplierListId3|supplierListType3|supplierListId4|supplierListType4|supplierListId5|supplierListType5|supplierListId6|supplierListType6|supplierListId7|supplierListType7|supplierListId8|supplierListType8|supplierListId9|supplierListType9|supplierListId10|supplierListType10|supplierListId11|supplierListType11|supplierListId12|supplierListType12|supplierListId13|supplierListType13|supplierListId14|supplierListType14|supplierListId15|supplierListType15|supplierListId16|supplierListType16|productUnitCost|productUnitIncase|barCode||||||||||||||||||||||||
HandheldProductDetail|0|48.97|0|FALSE|0|0|10x1xEACH||C0000012279|Terea Sienna Selection 20|6|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||4.897|10|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|14.58|0|FALSE|0|0|1x1xPiece||C0000012280|Iqos Iluma One Moss Green|29|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||14.58|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|48.97|0|FALSE|0|0|10x1xEACH||C0000012281|Terea Amber Selection 20|6|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||4.897|10|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|48.97|0|FALSE|0|0|10x1xEACH||C0000012282|Terea Russet Selection 20|6|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||4.897|10|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|48.97|0|FALSE|0|0|10x1xEACH||C0000012283|Terea Teak Selection 20|6|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||4.897|10|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|49|0|FALSE|0|0|10x1xEACH||C0000012284|Terea Bronze Selection 20|6|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||4.9|10|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|48.97|0|FALSE|0|0|10x1xEACH||C0000012285|Terea Turquoise Selection 20|6|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||4.897|10|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|48.97|0|FALSE|0|0|10x1xEACH||C0000012287|Terea Yellow Selection 20|6|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||4.897|10|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|2.32|0|FALSE|0|0|1x1xEACH||C0000012288|D2Gb&DbS&SCb Gemalen Kokos 500gr|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||2.32|1|374281||||||||||||||||||||||||
HandheldProductDetail|0|60.43|0|FALSE|0|0|3x1xEACH||C0000012289|Gauloises Blondes Blue 60|22|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||20.143333|3|4.03E+12||||||||||||||||||||||||
HandheldProductDetail|0|7.06|0|FALSE|0|0|6x1xEACH||C0000012290|Flipz Choco Pretzels Milk 90g|1.8|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.176666|6|5.00E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012293|Carwash Voucher 3.50|3.5|0|C000000005|HandheldSupplierID|C000000005|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|9.36|0|FALSE|0|0|6x1xEACH||C0000012294|HiPRO Drink Aardbei Framboos 300ml|2.39|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.56|6|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|9.54|0|FALSE|0|0|6x1xEACH||C0000012295|HiPRO Drink Mango 300ml|2.39|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.59|6|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|29.4|0|FALSE|0|0|20x1xEACH||C0000012296|Magnum Double Sunlover Mango 85ml|3.25|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.47|20|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|17.5|0|FALSE|0|0|35x1xEACH||C0000012297|Twister Fruit Zinger 70ml|1.39|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||0.5|35|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|29.4|0|FALSE|0|0|20x1xEACH||C0000012299|Magnum Double Star Popcorn 85ml|3.25|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.47|20|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012300|Shell Recharge Magic Card|0.01|0|C000000031|HandheldSupplierID|C000000031|HandheldSupplierID|C000000031|||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012301|Magic Card 6 X Pluche|0.01|0|C000000031|HandheldSupplierID|C000000031|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012302|Magic Card 5 X Mug|0.01|0|C000000031|HandheldSupplierID|C000000031|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|1.39|0|FALSE|0|0|1x1xEACH||C0000012303|DbS Broodje Avocado|6.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.39|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|1.86|0|FALSE|0|0|1x1xEACH||C0000012304|DbS Panini Hete Kip|4.75|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.86|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|10.52|0|FALSE|0|0|30x1xEACH||C0000012305|D2G&DbS&SCb Volkoren Puntje 70gr 30st|1|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||0.350666|30|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|4.91|0|FALSE|0|0|1x1xEACH||C0000012306|D2GbPp 775 -/- 35% Korting|5.04|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||4.91|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|8.03|0|FALSE|0|0|12x1xEACH||C0000012307|Taksi 300ml|2.05|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.669166|12|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|4.66|0|FALSE|0|0|1x1xEACH||C0000012308|D2Gb&DbS&SCb Silicone Grepen 2st|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||4.66|1|374349||||||||||||||||||||||||
HandheldProductDetail|0|14.58|0|FALSE|0|0|24x1xEACH||C0000012309|Coca Cola Cherry 25cl|1.5|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.6075|24|5.45E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.01|0|FALSE|0|0|1x1xEACH||C0000012310|Newco Wonderboom Display|0|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.01|1|5.45E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012311|Mobyyou Hoog BTW|0.01|0|C000000031|HandheldSupplierID|C000000031|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012320|#NAME?|0|0|C000000028|HandheldSupplierID|C000000028|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012477|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012478|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012479|#NAME?|3.75|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012480|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012481|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012482|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012483|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012484|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012485|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012486|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012487|#NAME?|2.5|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012488|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012489|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012490|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012491|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012492|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012493|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012494|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012495|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012496|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012497|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012498|-DbS Soep Pomodori 25cl|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012499|-DbS Soep Wortel Gember 25cl|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012500|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012501|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012502|-DbS Topping Granola 4Granen M|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012503|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012504|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012505|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012506|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012507|-DbS Verse Jus 25cl|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012508|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012509|-DbS Verse Smoothie Yoghurt 25|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012510|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012511|-DbS Verse Smoothie Jus 25cl|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012512|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012513|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012514|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012515|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012516|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012517|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012518|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012519|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012520|-DbS Caramelkoekjes 12st|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012521|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012522|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012523|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012524|-DbS Verse Smoothie Kiwi 25cl|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012525|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012526|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012527|#NAME?|4.75|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012528|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012529|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012530|#NAME?|3.75|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012531|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012532|-DbS Dlf Croissant Gratis 2st|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012533|#FIELD!|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012534|-DbS D2G Koffie E1.00 (Opening|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012535|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012536|#FIELD!|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012537|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012538|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012539|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012540|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012541|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012542|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012543|-DbS Koffie M Gratis bij 20l t|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012544|-DbS Koffie M Gratis bij Lunchdeal (C)|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012545|-DbS Koffie M Gratis bij Carwash (C)|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012546|-DbS Koffie Gratis bij Gev Koek (O'18)|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012547|-DbS Koffie M Gratis bij 20l tanken (SC)|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012548|-DbS Koffie M Gratis b 20l tank(preO'18)|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012551|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012553|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012554|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012555|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012556|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012557|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012558|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012559|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012560|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012561|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012562|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012563|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012564|#NAME?|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012565|-D2Gb&DbS Upgrade Koffie S -> M AirMiles|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012566|-D2Gb&DbS Gratis Koffie / Thee promo'19|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x0xEACH||C0000012567|-D2Gb&DbS Gratis Koffie Upgr promo'19|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
